time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm/m 	° 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	mm 	
88.4500	35.9973	0.0001	0.0000	0.0000	-5.7287	-0.9262	0.0483	-3.8856	-7.5719	8.2394	0.6939	2.3570	23.7074	16.9359	-1.1010	23.3800	-32.8378
88.4750	35.9973	0.0001	0.0000	0.0000	-5.4002	-1.4975	0.0671	-2.4203	-8.3802	8.4642	-0.0318	0.7414	24.5776	18.5672	0.9749	22.3103	-33.4953
88.5000	35.9973	0.0001	0.0000	0.0000	-4.9268	-2.0101	0.0577	-0.9268	-8.9268	10.3585	2.4727	0.8807	22.6508	20.5677	4.9798	21.3773	-34.3953
88.5250	35.9973	0.0001	0.0000	0.0000	-4.4177	-2.5577	0.0784	0.6721	-9.5074	9.2989	2.4710	0.9351	22.3311	20.9027	6.9529	19.9259	-34.9502
88.5500	35.9973	0.0001	0.0000	0.0000	-3.9150	-3.0655	0.0639	2.1854	-10.0154	10.8116	1.2328	1.8771	19.2854	21.9174	10.5709	17.7159	-33.5932
88.5750	35.9973	0.0001	0.0000	0.0000	-3.3908	-3.4949	0.0778	3.5640	-10.3456	10.6474	1.2490	0.9657	18.5218	22.7234	12.1377	16.2127	-33.5279
88.6000	35.9973	0.0001	0.0000	0.0000	-2.8020	-3.8801	0.0528	4.9194	-10.5233	10.6225	1.9175	-0.2012	14.7481	23.2867	14.7815	12.2780	-31.4762
88.6250	35.9973	0.0001	0.0000	0.0000	-2.2250	-4.2799	0.0436	6.2921	-10.7420	12.3563	-0.4772	-1.2439	11.4450	23.0148	16.7202	9.7004	-29.6529
88.6500	35.9973	0.0001	0.0000	0.0000	-1.5916	-4.4892	0.0525	7.3419	-10.5251	11.5250	-0.3211	0.1466	10.0776	23.7285	18.3114	7.4904	-26.4354
88.6750	35.9973	0.0001	0.0000	0.0000	-1.0072	-4.7868	0.0557	8.5186	-10.5330	11.0042	-1.2164	-2.0298	5.0341	24.3015	19.7362	4.7431	-23.7588
88.7000	35.9973	0.0001	0.0000	0.0000	-0.3391	-4.9787	0.0448	9.5686	-10.2467	10.7438	-0.0429	-2.2205	3.3025	23.1411	21.9981	1.9865	-19.8418
88.7250	35.9973	0.0001	0.0000	0.0000	0.3162	-5.0627	0.0332	10.3909	-9.7585	9.6022	0.0538	-0.2421	2.3614	23.7965	23.7312	0.2288	-16.9786
88.7500	35.9973	0.0001	0.0000	0.0000	0.8514	-5.1782	0.0351	11.1560	-9.4532	8.8387	0.5594	-0.1085	-3.3037	22.4856	23.8879	-3.0744	-12.5161
88.7750	35.9973	0.0001	0.0000	0.0000	1.4260	-5.1573	0.0187	11.6891	-8.8371	8.8030	0.8814	-0.5213	-6.3494	21.1212	25.1413	-6.1845	-9.4991
88.8000	35.9973	0.0001	0.0000	0.0000	1.8787	-5.1121	0.0084	12.0519	-8.2944	7.4902	0.9700	-0.7711	-9.0398	21.0386	25.2490	-10.5857	-4.5329
88.8250	35.9973	0.0001	0.0000	0.0000	2.5341	-4.9918	0.0147	12.4678	-7.3996	6.3700	-0.5740	-0.3279	-11.7835	18.3342	26.5709	-13.6015	-1.1148
88.8500	35.9973	0.0001	0.0000	0.0000	2.9233	-4.8554	0.0056	12.5856	-6.7390	3.6551	-0.7162	-1.7328	-15.8592	15.9114	25.8952	-17.8567	3.0959
88.8750	35.9973	0.0001	0.0000	0.0000	3.3311	-4.6288	-0.0094	12.5424	-5.8803	1.9712	2.3111	0.0747	-20.4232	14.2363	25.9393	-20.7594	6.9570
88.9000	35.9973	0.0001	0.0000	0.0000	3.6644	-4.3980	-0.0144	12.4164	-5.0876	1.6074	-0.1368	-1.8074	-22.5365	12.2844	24.9259	-24.6234	11.0838
88.9250	35.9973	0.0001	0.0000	0.0000	3.9235	-3.9545	-0.0351	11.7929	-3.9460	0.3588	0.4076	1.2593	-26.9318	9.6335	24.0200	-27.7901	14.7536
88.9500	35.9973	0.0001	0.0000	0.0000	4.0984	-3.5846	-0.0418	11.2318	-3.0350	-1.2930	-0.0877	-0.0165	-27.4823	6.7154	22.9821	-30.5466	17.7334
88.9750	35.9973	0.0001	0.0000	0.0000	4.3439	-3.1766	-0.0317	10.6653	-1.9775	-2.4131	0.6652	-0.0603	-29.5867	4.1615	21.3371	-32.3420	21.1934
89.0000	35.9973	0.0001	0.0000	0.0000	4.3130	-2.7439	-0.0578	9.7734	-1.1473	-3.7831	-0.7794	-0.6148	-30.1728	0.6219	19.2515	-33.6143	24.4995
89.0250	35.9973	0.0001	0.0000	0.0000	4.3687	-2.1947	-0.0482	8.7362	0.0013	-4.7892	1.4532	1.7011	-31.4691	-2.2039	17.9393	-35.1505	27.0316
89.0500	35.9973	0.0001	0.0000	0.0000	4.2235	-1.7037	-0.0653	7.6138	0.8332	-5.9200	-0.2612	-1.2837	-29.0628	-5.8163	15.4767	-35.3390	29.2325
89.0750	35.9973	0.0001	0.0000	0.0000	4.1720	-1.1327	-0.0675	6.4259	1.9180	-7.2293	2.2789	0.2397	-28.9296	-7.5399	13.2295	-33.6049	30.9299
89.1000	35.9973	0.0001	0.0000	0.0000	3.9725	-0.5163	-0.0742	4.9999	2.9452	-8.5707	-0.0921	0.1199	-28.3170	-9.7297	10.1695	-32.9169	31.8625
89.1250	35.9973	0.0001	0.0000	0.0000	3.5912	0.0320	-0.0817	3.5275	3.6549	-9.8550	-1.3313	-1.3844	-25.9196	-13.0993	8.5587	-30.8671	32.9677
89.1500	35.9973	0.0001	0.0000	0.0000	3.3076	0.6978	-0.0755	1.9190	4.6962	-10.7397	-0.2999	-1.7435	-22.9360	-15.6193	6.2332	-27.9408	33.9842
89.1750	35.9973	0.0001	0.0000	0.0000	2.8995	1.2541	-0.0678	0.4038	5.3952	-10.1974	1.3766	-0.4823	-22.1902	-17.9644	2.8647	-24.8637	33.9469
89.2000	35.9973	0.0001	0.0000	0.0000	2.4190	1.8228	-0.0851	-1.2083	6.0463	-10.2617	-2.1464	-1.4863	-18.5585	-21.4165	-0.0826	-21.9469	34.6883
89.2250	35.9973	0.0001	0.0000	0.0000	1.8609	2.4301	-0.0609	-2.9750	6.6967	-10.7041	0.1682	-0.0448	-17.0490	-23.8830	-2.5648	-18.7048	34.0308
89.2500	35.9973	0.0001	0.0000	0.0000	1.3887	2.9480	-0.0795	-4.4779	7.2553	-11.1679	-0.6119	-2.0515	-12.5471	-25.4028	-7.1768	-14.7560	33.0936
89.2750	35.9973	0.0001	0.0000	0.0000	0.7900	3.3887	-0.0634	-5.9536	7.5335	-11.5852	-0.8240	-1.3053	-8.3117	-26.3446	-10.0899	-12.1077	32.0257
89.3000	35.9973	0.0001	0.0000	0.0000	0.1437	3.9353	-0.0764	-7.6875	7.9750	-11.1714	-1.4158	0.3872	-5.7366	-26.6117	-14.9222	-9.7234	30.2911
89.3250	35.9973	0.0001	0.0000	0.0000	-0.4995	4.2541	-0.0660	-8.9652	7.9661	-11.1322	-1.8155	-0.9349	-5.7633	-26.7525	-18.5207	-7.0185	27.8429
89.3500	35.9973	0.0001	0.0000	0.0000	-1.1229	4.6054	-0.0607	-10.2878	8.0419	-11.2606	-1.9000	-1.6366	-1.9896	-26.5729	-22.2122	-4.2996	24.8399
89.3750	35.9973	0.0001	0.0000	0.0000	-1.8195	4.9879	-0.0465	-11.7454	8.1065	-10.5542	-0.8009	0.4600	3.3558	-24.4997	-26.5745	-0.9398	22.6529
89.4000	35.9973	0.0001	0.0000	0.0000	-2.4224	5.1362	-0.0421	-12.6434	7.7987	-10.7718	-1.7972	0.1512	5.9043	-23.0090	-29.8450	1.1336	18.4608
89.4250	35.9973	0.0001	0.0000	0.0000	-3.1252	5.3134	-0.0479	-13.6990	7.4485	-10.8468	0.0746	1.1836	11.7913	-20.3386	-33.0323	3.8195	15.1080
89.4500	35.9973	0.0001	0.0000	0.0000	-3.6436	5.3964	-0.0322	-14.3824	7.0952	-10.8468	0.0436	0.9001	11.8889	-17.4255	-35.0347	5.0871	10.9066
89.4750	35.9973	0.0001	0.0000	0.0000	-4.2796	5.3926	-0.0271	-15.0108	6.4516	-9.4554	-2.1529	0.3622	16.5506	-15.4492	-36.2636	7.0050	7.9176
89.5000	35.9973	0.0001	0.0000	0.0000	-4.6917	5.3840	-0.0349	-15.4059	6.0224	-8.7562	-2.1121	1.5829	18.1844	-12.0214	-36.6602	8.9464	3.8327
89.5250	35.9973	0.0001	0.0000	0.0000	-5.2588	5.3166	-0.0200	-15.8388	5.3213	-8.0142	-1.2871	1.3854	19.5163	-10.2007	-36.9196	10.0632	-0.1542
89.5500	35.9973	0.0001	0.0000	0.0000	-5.6963	5.0819	-0.0283	-15.8093	4.4167	-6.2732	-1.3954	-0.2391	22.8461	-7.9963	-35.2550	13.6398	-3.2692
89.5750	35.9973	0.0001	0.0000	0.0000	-6.0582	4.8314	-0.0141	-15.6727	3.5564	-5.6417	-0.8668	0.4231	24.1958	-7.2243	-32.7776	14.4880	-7.8110
89.6000	35.9973	0.0001	0.0000	0.0000	-6.3298	4.4255	-0.0028	-15.1366	2.4770	-3.4085	-0.2678	2.2228	23.0769	-4.4325	-31.8376	16.2834	-10.6555
89.6250	35.9973	0.0001	0.0000	0.0000	-6.5913	4.0429	0.0087	-14.6368	1.4541	-3.3158	-0.4803	0.9171	26.9306	-0.6113	-27.2991	17.7535	-14.5492
89.6500	35.9973	0.0001	0.0000	0.0000	-6.7096	3.5868	0.0241	-13.8473	0.4280	-2.8234	-0.7020	-0.9319	26.0516	1.2774	-24.2979	18.9222	-18.3076
89.6750	35.9973	0.0001	0.0000	0.0000	-6.7773	3.1047	0.0337	-12.9558	-0.5989	-2.1741	1.1240	1.0953	26.0782	3.5934	-21.0665	20.0767	-20.5879
89.7000	35.9973	0.0001	0.0000	0.0000	-6.8009	2.5442	0.0198	-11.8639	-1.7378	-0.7936	-0.2776	1.2858	26.8419	6.8659	-17.7030	21.3019	-24.0945
89.7250	35.9973	0.0001	0.0000	0.0000	-6.8080	1.9663	0.0302	-10.7210	-2.8950	0.7976	-0.5613	0.1063	26.9484	8.5118	-14.4472	22.5223	-26.7618
89.7500	35.9973	0.0001	0.0000	0.0000	-6.6769	1.3241	0.0395	-9.3119	-4.0419	3.6302	2.8905	1.2368	27.8718	11.2600	-11.6076	23.4884	-28.9022
89.7750	35.9973	0.0001	0.0000	0.0000	-6.4280	0.7001	0.0521	-7.8212	-5.0348	5.2747	1.5560	1.0157	26.0871	13.2410	-7.5783	23.7616	-30.1612
89.8000	35.9973	0.0001	0.0000	0.0000	-6.2741	0.1103	0.0513	-6.4936	-6.0545	5.9705	-0.8117	1.2081	27.0905	14.3917	-4.1462	24.3177	-31.9472
89.8250	35.9973	0.0001	0.0000	0.0000	-5.8878	-0.5353	0.0575	-4.8226	-6.9529	8.3179	1.1944	2.2326	23.1658	16.0231	-0.5330	23.5355	-32.7166
89.8500	35.9973	0.0001	0.0000	0.0000	-5.5098	-1.0952	0.0492	-3.3303	-7.6893	8.1502	1.6242	1.3922	24.0448	17.3194	2.3997	22.6449	-33.6399
89.8750	35.9973	0.0001	0.0000	0.0000	-5.1548	-1.7809	0.0783	-1.6109	-8.6987	9.0386	0.2799	0.2340	23.2013	19.4752	5.0337	21.2170	-34.6891
89.9000	35.9973	0.0001	0.0000	0.0000	-4.6795	-2.3859	0.0559	0.0684	-9.4274	9.5594	0.6753	1.6921	19.3920	20.7765	7.6285	20.6186	-34.1668
89.9250	35.9973	0.0001	0.0000	0.0000	-4.1515	-2.9146	0.0603	1.6485	-9.9515	9.6343	1.1846	1.2956	17.7493	21.2960	10.2527	18.3002	-34.4839
89.9500	35.9973	0.0001	0.0000	0.0000	-3.6182	-3.3477	0.0536	3.0438	-10.2801	11.4251	0.4148	-0.6165	17.7938	22.5827	12.5293	16.0902	-33.1829
89.9750	35.9973	0.0001	0.0000	0.0000	-3.0989	-3.8801	0.0673	4.6225	-10.8204	9.9268	0.8779	-0.4124	16.4263	22.6312	14.8793	13.3995	-32.6326
90.0000	35.9973	0.0001	0.0000	0.0000	-2.5072	-4.2022	0.0624	5.8552	-10.8696	11.5786	-1.5201	-0.5308	12.3861	23.6072	17.5672	10.0303	-30.0166
90.0250	35.9973	0.0001	0.0000	0.0000	-1.9290	-4.5177	0.0605	7.0612	-10.9193	12.0174	-1.2882	-1.0607	8.5237	23.6993	19.1486	8.1500	-27.3587
90.0500	35.9973	0.0001	0.0000	0.0000	-1.3517	-4.8084	0.0421	8.2171	-10.9204	11.3146	0.2425	-1.0956	8.5858	23.0050	20.5489	5.7892	-24.2950
90.0750	35.9973	0.0001	0.0000	0.0000	-0.7337	-5.0647	0.0594	9.3451	-10.8125	11.9852	-1.2554	-2.0683	3.7643	23.2721	22.5758	4.3096	-21.0122
90.1000	35.9973	0.0001	0.0000	0.0000	-0.1084	-5.2173	0.0207	10.2740	-10.4907	10.7295	0.5520	0.5307	1.4468	22.8934	24.2159	1.2090	-17.1932
90.1250	35.9973	0.0001	0.0000	0.0000	0.4771	-5.2621	0.0231	10.9488	-9.9946	9.8019	0.6749	-0.3598	-2.9130	22.3690	25.1560	-2.3064	-13.5000
90.1500	35.9973	0.0001	0.0000	0.0000	1.0580	-5.4084	0.0230	11.8207	-9.7048	9.0064	0.4806	-1.8162	-7.3794	21.3979	26.3114	-4.5305	-9.6763
90.1750	35.9973	0.0001	0.0000	0.0000	1.6329	-5.3604	0.0046	12.3000	-9.0342	7.5865	-1.5458	-2.2144	-8.4093	19.6355	26.5023	-8.4323	-6.3282
90.2000	35.9973	0.0001	0.0000	0.0000	2.1642	-5.2772	0.0016	12.6658	-8.3373	7.4046	-1.3307	-0.9903	-12.4672	18.3245	26.5562	-11.9052	-1.6651
90.2250	35.9973	0.0001	0.0000	0.0000	2.6065	-5.1055	-0.0126	12.7664	-7.5535	6.3665	-0.4627	-2.1009	-16.5696	17.5720	26.7226	-16.3063	2.4431
90.2500	35.9973	0.0001	0.0000	0.0000	3.0488	-4.8581	-0.0050	12.7164	-6.6188	2.9131	-0.1106	-2.2029	-20.7251	15.4065	26.6052	-19.7227	5.7586
90.2750	35.9973	0.0001	0.0000	0.0000	3.3579	-4.5791	-0.0112	12.4703	-5.7545	2.2888	0.3194	-0.5702	-23.8062	13.1729	26.6443	-22.7668	10.1838
90.3000	35.9973	0.0001	0.0000	0.0000	3.6775	-4.3330	-0.0231	12.3001	-4.9451	0.7654	-0.2485	-0.8496	-23.3445	11.3182	24.3383	-26.1973	13.3734
90.3250	35.9973	0.0001	0.0000	0.0000	3.9775	-3.9119	-0.0383	11.7622	-3.8071	-0.3227	1.5486	0.4182	-26.7542	7.3611	22.6150	-28.3979	17.4582
90.3500	35.9973	0.0001	0.0000	0.0000	4.2000	-3.5796	-0.0290	11.3235	-2.9235	-1.8852	1.8121	0.5659	-28.1927	4.8752	21.9981	-31.6493	20.1722
90.3750	35.9973	0.0001	0.0000	0.0000	4.3188	-3.0682	-0.0418	10.4247	-1.7870	-2.9625	-0.9419	-0.1568	-31.0962	1.6658	19.4668	-32.5965	23.9073
90.4000	35.9973	0.0001	0.0000	0.0000	4.2595	-2.6571	-0.0544	9.5471	-1.0281	-3.6618	-0.7324	-0.8214	-31.2650	-2.0194	18.1303	-34.1751	26.4906
90.4250	35.9973	0.0001	0.0000	0.0000	4.2787	-2.0509	-0.0513	8.3599	0.1975	-4.7820	2.2839	0.4976	-29.7643	-4.9326	15.6922	-34.6934	27.9175
90.4500	35.9973	0.0001	0.0000	0.0000	4.0821	-1.5052	-0.0604	7.0775	1.0867	-6.8904	0.6709	-1.0663	-27.2603	-6.8116	12.0984	-33.2515	30.3330
90.4750	35.9973	0.0001	0.0000	0.0000	4.0188	-0.9055	-0.0579	5.8206	2.2169	-7.5326	0.4418	0.6187	-28.3880	-8.1226	10.6591	-33.0253	31.8112
90.5000	35.9973	0.0001	0.0000	0.0000	3.7338	-0.3354	-0.0569	4.4014	3.0663	-8.4280	-0.3386	-0.9666	-25.4134	-11.0843	7.8586	-31.0886	32.9723
90.5250	35.9973	0.0001	0.0000	0.0000	3.4338	0.3078	-0.0711	2.8213	4.0464	-10.0440	0.6638	-2.0851	-23.9394	-14.9007	5.4302	-28.2329	33.4386
90.5500	35.9973	0.0001	0.0000	0.0000	3.0283	0.8880	-0.0855	1.2611	4.7956	-10.7041	0.7036	-0.4159	-21.9682	-17.6682	2.3605	-25.1700	34.4878
90.5750	35.9973	0.0001	0.0000	0.0000	2.6638	1.4369	-0.0535	-0.1957	5.5233	-10.0084	-1.3756	-1.2595	-19.1357	-20.4891	-0.7778	-22.6160	34.3899
90.6000	35.9973	0.0001	0.0000	0.0000	2.1978	2.0673	-0.0694	-1.9161	6.3116	-10.2724	0.1229	-1.1295	-17.2799	-22.8100	-3.1328	-19.2232	34.3526
90.6250	35.9973	0.0001	0.0000	0.0000	1.6951	2.5414	-0.0499	-3.3623	6.7526	-9.7230	0.1515	-1.1854	-12.1121	-24.7327	-7.0495	-15.6514	33.8024
90.6500	35.9973	0.0001	0.0000	0.0000	1.1873	3.0932	-0.0551	-4.9681	7.3427	-11.7422	-2.0504	-1.1386	-10.0165	-25.8106	-9.8647	-13.9455	32.2449
90.6750	35.9973	0.0001	0.0000	0.0000	0.5205	3.5536	-0.0567	-6.5513	7.5922	-11.5710	-1.9254	-1.2682	-6.3316	-26.3156	-14.1486	-9.4972	30.3237
90.7000	35.9973	0.0001	0.0000	0.0000	0.0139	3.9715	-0.0601	-7.8894	7.9173	-11.3925	-0.3111	-0.5742	-5.1240	-26.4078	-17.9772	-7.3060	28.4258
90.7250	35.9973	0.0001	0.0000	0.0000	-0.6489	4.3504	-0.0508	-9.3061	8.0084	-10.9431	-0.5600	0.8945	-0.6665	-25.1891	-22.3101	-4.9782	25.9124
90.7500	35.9973	0.0001	0.0000	0.0000	-1.2538	4.8161	-0.0474	-10.8379	8.3303	-10.1797	-0.7447	0.7966	4.9275	-24.3782	-25.3162	-1.6090	21.4918
90.7750	35.9973	0.0001	0.0000	0.0000	-1.7908	5.0748	-0.0494	-11.8897	8.3082	-10.5150	0.3086	0.1779	6.1617	-22.4459	-30.1045	0.5775	18.6940
90.8000	35.9973	0.0001	0.0000	0.0000	-2.5081	5.1903	-0.0297	-12.8368	7.8206	-10.9002	-0.7705	-0.8871	10.4594	-20.3240	-31.7103	3.2117	15.8775
90.8250	35.9973	0.0001	0.0000	0.0000	-3.0187	5.3685	-0.0218	-13.7021	7.6647	-10.6791	-0.3768	1.8622	13.4073	-17.4788	-34.6577	4.2107	12.4687
90.8500	35.9973	0.0001	0.0000	0.0000	-3.5725	5.4417	-0.0035	-14.4015	7.2564	-10.1155	-0.4764	1.6235	17.1900	-15.6337	-35.2942	4.9976	8.4585
90.8750	35.9973	0.0001	0.0000	0.0000	-4.0209	5.4491	-0.0138	-14.8647	6.8229	-9.6124	-1.4775	-0.6013	17.2432	-13.9976	-36.7286	8.1737	4.7000
90.9000	35.9973	0.0001	0.0000	0.0000	-4.6338	5.3913	-0.0017	-15.3624	6.0948	-8.3031	-0.3999	1.3336	20.6529	-10.5600	-37.1839	9.2104	0.6618
90.9250	35.9973	0.0001	0.0000	0.0000	-5.0152	5.2851	-0.0099	-15.5326	5.5021	-8.7383	-0.7780	1.4100	22.1712	-9.0062	-36.1852	11.6513	-3.3065
90.9500	35.9973	0.0001	0.0000	0.0000	-5.4309	5.0286	0.0114	-15.4378	4.5759	-5.3350	-0.7413	-0.5490	25.0304	-8.0206	-34.0114	12.9048	-6.7059
90.9750	35.9973	0.0001	0.0000	0.0000	-5.6842	4.7751	0.0085	-15.1866	3.8182	-5.0282	1.5300	0.9900	24.9062	-4.9860	-32.1265	16.2456	-10.0913
91.0000	35.9973	0.0001	0.0000	0.0000	-6.0341	4.3530	0.0205	-14.6965	2.6282	-4.7570	0.6336	1.7354	27.1526	-2.9177	-28.2343	17.1551	-13.8824
91.0250	35.9973	0.0001	0.0000	0.0000	-6.1991	3.9299	0.0343	-14.0196	1.6214	-1.9958	1.2112	1.7153	26.6110	0.8695	-24.4105	18.1730	-17.4543
91.0500	35.9973	0.0001	0.0000	0.0000	-6.3350	3.4953	0.0342	-13.2906	0.6206	-2.0172	1.3657	0.2658	26.1492	2.6224	-21.9821	20.4348	-20.4014
91.0750	35.9973	0.0001	0.0000	0.0000	-6.4026	2.9297	0.0473	-12.2327	-0.5726	-1.3358	-0.5693	0.3514	27.5877	5.5792	-17.8745	20.5762	-23.5862
91.1000	35.9973	0.0001	0.0000	0.0000	-6.4197	2.4283	0.0471	-11.2521	-1.5874	-0.0444	1.5953	1.8695	25.5809	7.4826	-14.3298	21.7260	-26.3188
91.1250	35.9973	0.0001	0.0000	0.0000	-6.3702	1.8227	0.0587	-9.9973	-2.7431	0.6762	0.8194	0.1482	28.1826	8.9877	-11.4069	21.9475	-28.1934
91.1500	35.9973	0.0001	0.0000	0.0000	-6.2242	1.2598	0.0613	-8.7311	-3.7172	2.6384	2.4450	0.9094	25.7852	11.0027	-7.3726	22.8239	-30.3244
91.1750	35.9973	0.0001	0.0000	0.0000	-5.9203	0.6282	0.0680	-7.1704	-4.6702	4.7931	0.0882	1.5905	24.1780	13.2846	-4.7386	24.0302	-31.9611
91.2000	35.9973	0.0001	0.0000	0.0000	-5.7793	0.0126	0.0803	-5.8044	-5.7542	6.1060	-0.3975	0.4366	22.7484	14.6976	-0.5085	22.6402	-32.6186
91.2250	35.9973	0.0001	0.0000	0.0000	-5.4688	-0.5931	0.0727	-4.2885	-6.6491	8.3963	2.6116	1.9733	21.6740	17.2320	2.2283	23.4082	-33.9943
91.2500	35.9973	0.0001	0.0000	0.0000	-5.0795	-1.1850	0.0732	-2.7213	-7.4377	8.9315	1.2165	1.5519	20.8127	18.7712	5.3078	20.9720	-34.7077
91.2750	35.9973	0.0001	0.0000	0.0000	-4.7005	-1.8191	0.0749	-1.0804	-8.3206	8.9350	1.8958	2.5314	20.9548	19.4072	8.5833	20.0672	-33.9756
91.3000	35.9973	0.0001	0.0000	0.0000	-4.2926	-2.3452	0.0952	0.3745	-8.9596	9.6414	2.5844	1.1596	19.9869	21.0581	10.3703	18.1070	-34.7030
91.3250	35.9973	0.0001	0.0000	0.0000	-3.7749	-2.7998	0.0884	1.7968	-9.3465	10.3014	1.8520	0.5771	18.2022	22.6167	13.5869	16.7499	-33.0430
91.3500	35.9973	0.0001	0.0000	0.0000	-3.3902	-3.2406	0.0649	3.0587	-9.8390	8.6104	1.0221	1.7535	15.3785	23.0681	15.6676	13.7341	-32.6420
91.3750	35.9973	0.0001	0.0000	0.0000	-2.8124	-3.6392	0.0730	4.4297	-10.0545	10.9329	0.4401	0.6731	14.5705	22.1360	18.1450	12.2544	-30.4643
91.4000	35.9973	0.0001	0.0000	0.0000	-2.3183	-4.0406	0.0660	5.7224	-10.3591	10.9614	-0.4462	-2.1970	11.0099	23.4372	19.4816	8.6024	-27.9835
91.4250	35.9973	0.0001	0.0000	0.0000	-1.6249	-4.3740	0.0701	7.0794	-10.3293	11.4929	-1.3963	-1.4485	6.9342	23.2575	21.8316	7.2076	-24.8733
91.4500	35.9973	0.0001	0.0000	0.0000	-1.0221	-4.5833	0.0578	8.0988	-10.1429	12.0637	0.2087	0.3605	3.9508	23.5634	23.5452	4.7243	-21.6837
91.4750	35.9973	0.0001	0.0000	0.0000	-0.4754	-4.8552	0.0599	9.1864	-10.1371	10.8758	-0.6991	-2.6715	-0.3912	21.9320	24.9601	1.6519	-17.7900
91.5000	35.9973	0.0001	0.0000	0.0000	0.1441	-4.9334	0.0444	9.9616	-9.6734	9.6842	1.8147	-0.7524	-3.3570	21.4077	25.4203	-1.1047	-13.8870
91.5250	35.9973	0.0001	0.0000	0.0000	0.7201	-4.9820	0.0374	10.6343	-9.1941	8.5426	-0.3377	-0.9939	-4.5645	21.5776	25.8659	-4.7708	-10.3571
91.5500	35.9973	0.0001	0.0000	0.0000	1.2116	-5.0975	0.0252	11.3556	-8.9325	6.7125	-1.1174	-2.1851	-9.6347	20.7716	27.0653	-7.2400	-5.9644
91.5750	35.9973	0.0001	0.0000	0.0000	1.7647	-5.0246	0.0190	11.7636	-8.2343	6.2023	1.2058	-0.5946	-12.4850	18.3634	27.7997	-11.6553	-2.4018
91.6000	35.9973	0.0001	0.0000	0.0000	2.1728	-4.9476	0.0150	12.0186	-7.6730	5.9812	0.0124	-1.8569	-14.9002	17.6448	27.4521	-13.8042	0.6805
91.6250	35.9973	0.0001	0.0000	0.0000	2.6434	-4.7255	-0.0058	12.0472	-6.7605	3.5196	-1.3018	-1.4676	-20.6806	15.4210	26.4338	-18.2195	5.3296
91.6500	35.9973	0.0001	0.0000	0.0000	3.0386	-4.5863	0.0013	12.1654	-6.0881	2.0319	1.9309	0.6269	-20.3965	13.6149	25.6211	-21.5652	8.3745
91.6750	35.9973	0.0001	0.0000	0.0000	3.4188	-4.2540	-0.0254	11.8844	-5.0467	1.3184	1.5009	-1.0059	-25.5644	11.3037	25.0385	-24.6800	12.4641
91.7000	35.9973	0.0001	0.0000	0.0000	3.7661	-3.8945	-0.0277	11.5162	-3.9840	-1.1752	0.2594	-1.6131	-25.6532	8.5070	23.9467	-27.5827	16.3857
91.7250	35.9973	0.0001	0.0000	0.0000	3.9120	-3.5777	-0.0093	11.0315	-3.2076	0.3123	1.2703	1.5487	-29.7021	5.5209	22.4191	-29.9717	19.8644
91.7500	35.9973	0.0001	0.0000	0.0000	4.0842	-3.1373	-0.0371	10.3275	-2.1590	-3.6226	2.1212	1.3768	-28.9563	2.5786	20.3824	-33.1290	22.9280
91.7750	35.9973	0.0001	0.0000	0.0000	4.2055	-2.7202	-0.0509	9.6187	-1.2077	-4.3824	0.2106	-1.3520	-28.9208	-0.4268	18.0519	-33.8500	25.2316
91.8000	35.9973	0.0001	0.0000	0.0000	4.2203	-2.2760	-0.0640	8.7495	-0.3089	-4.8783	1.2266	2.0677	-29.9863	-3.6460	16.5146	-34.9573	28.7662
91.8250	35.9973	0.0001	0.0000	0.0000	4.1299	-1.7589	-0.0607	7.6300	0.6297	-6.6014	0.8052	0.5839	-29.3559	-6.3989	13.4057	-34.6275	29.8387
91.8500	35.9973	0.0001	0.0000	0.0000	4.0290	-1.1861	-0.0613	6.3893	1.6687	-6.6692	0.2272	-1.4481	-28.8852	-7.7924	10.8060	-33.1714	31.9418
91.8750	35.9973	0.0001	0.0000	0.0000	3.7898	-0.6260	-0.0685	5.0354	2.5441	-7.5611	2.3448	0.2766	-26.0971	-11.1669	9.0973	-31.3760	33.2288
91.9000	35.9973	0.0001	0.0000	0.0000	3.5913	-0.1236	-0.0718	3.8373	3.3453	-9.4090	-0.1130	0.3520	-25.8663	-13.7208	5.4498	-28.7466	33.7464
91.9250	35.9973	0.0001	0.0000	0.0000	3.3022	0.5461	-0.0745	2.2155	4.3889	-10.7504	-1.0722	-1.1005	-22.2079	-16.1436	2.1940	-27.1586	33.9143
91.9500	35.9973	0.0001	0.0000	0.0000	2.9366	1.1182	-0.0670	0.7114	5.1618	-9.5125	0.9704	0.0442	-19.6063	-19.8773	0.4168	-23.6102	34.5531
91.9750	35.9973	0.0001	0.0000	0.0000	2.5653	1.6276	-0.0693	-0.6736	5.8042	-10.5757	-0.2402	-1.5160	-14.7315	-22.5769	-3.1670	-20.4861	34.0122
92.0000	35.9973	0.0001	0.0000	0.0000	2.0428	2.1380	-0.0885	-2.2118	6.2974	-10.4793	-2.6797	-1.5911	-13.5860	-23.1547	-7.2894	-16.4430	33.3034
