time 	x0 	y0 	psi 	u 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm 	mm 	mm 	mm 	
98.9500	30.6170	0.0001	0.0000	0.3280	-1.0074	-10.7499	-10.6248	-8.2404	16.7993
98.9750	30.6252	0.0001	0.0000	0.3240	1.4788	-10.2498	-11.1829	-9.3524	17.8252
99.0000	30.6333	0.0001	0.0000	0.3320	-0.3504	-10.1818	-10.5416	-10.7897	15.1626
99.0250	30.6416	0.0001	0.0000	0.3240	0.0759	-9.9537	-10.6395	-11.3457	13.4233
99.0500	30.6497	0.0001	0.0000	0.3280	4.0183	-9.4778	-10.0715	-11.9395	12.2155
99.0750	30.6579	0.0001	0.0000	0.3240	2.9439	-7.3657	-8.8623	-13.3202	10.9052
99.1000	30.6660	0.0001	0.0000	0.3320	5.9629	-6.9093	-8.2698	-14.1307	9.3664
99.1250	30.6743	0.0001	0.0000	0.3240	5.5811	-5.8995	-6.9871	-14.5829	6.1115
99.1500	30.6824	0.0001	0.0000	0.3280	5.6609	-5.1905	-6.8892	-14.0646	5.8084
99.1750	30.6906	0.0001	0.0000	0.3240	7.2060	-4.0738	-5.3519	-13.4143	4.7826
99.2000	30.6987	0.0001	0.0000	0.3320	5.7408	-1.8889	-4.1328	-13.2212	2.0873
99.2250	30.7070	0.0001	0.0000	0.3240	9.8610	-1.4519	-3.2907	-13.0279	-0.6266
99.2500	30.7151	0.0001	0.0000	0.3280	8.2272	-0.6993	-2.8353	-11.1713	1.2293
99.2750	30.7233	0.0001	0.0000	0.3280	8.4491	0.0193	-1.6309	-10.7331	-3.4804
99.3000	30.7315	0.0001	0.0000	0.3280	10.6334	0.9127	-0.7742	-8.9236	-5.3317
99.3250	30.7397	0.0001	0.0000	0.3240	8.3248	1.5681	0.9736	-7.9246	-7.0943
99.3500	30.7478	0.0001	0.0000	0.3320	11.6457	2.9665	1.2136	-5.2481	-9.3233
99.3750	30.7561	0.0001	0.0000	0.3240	10.4824	3.6802	2.9027	-4.8145	-9.9621
99.4000	30.7642	0.0001	0.0000	0.3280	10.3404	4.4231	3.0153	-3.1276	-11.4636
99.4250	30.7724	0.0001	0.0000	0.3240	8.8309	5.4912	3.8966	-1.9778	-14.7185
99.4500	30.7805	0.0001	0.0000	0.3280	9.3460	6.0059	4.6505	-1.1673	-15.3573
99.4750	30.7887	0.0001	0.0000	0.3240	10.6246	6.7002	4.4841	-1.1579	-16.9707
99.5000	30.7968	0.0001	0.0000	0.3320	9.0174	7.1372	5.5611	0.7271	-18.1365
99.5250	30.8051	0.0001	0.0000	0.3240	8.8664	7.6276	6.3249	2.8146	-19.6054
99.5500	30.8132	0.0001	0.0000	0.3280	10.7400	7.7198	6.5893	3.2527	-19.6007
99.5750	30.8214	0.0001	0.0000	0.3240	8.4047	8.3607	7.4265	3.8323	-19.8479
99.6000	30.8295	0.0001	0.0000	0.3320	7.2504	8.6375	6.6921	4.1198	-20.9530
99.6250	30.8378	0.0001	0.0000	0.3240	9.2038	8.6811	7.5293	5.7079	-23.2053
99.6500	30.8459	0.0001	0.0000	0.3280	9.7899	9.0793	7.4902	5.4486	-22.7157
99.6750	30.8541	0.0001	0.0000	0.3240	7.7298	9.4435	7.4412	6.9236	-23.8907
99.7000	30.8622	0.0001	0.0000	0.3280	6.2914	9.5745	8.6113	5.4817	-23.0934
99.7250	30.8704	0.0001	0.0000	0.3240	5.4123	9.4435	8.3715	6.4006	-22.3240
99.7500	30.8785	0.0001	0.0000	0.3320	4.0893	9.5406	8.5085	7.2534	-22.0955
99.7750	30.8868	0.0001	0.0000	0.3240	5.3768	9.6329	8.7337	6.6927	-19.9691
99.8000	30.8949	0.0001	0.0000	0.3320	2.6420	9.1667	7.9455	6.8387	-18.3230
99.8250	30.9032	0.0001	0.0000	0.3280	2.3312	8.7103	7.8672	6.6031	-17.8847
99.8500	30.9114	0.0001	0.0000	0.3240	1.8961	8.2442	7.7790	6.5231	-16.6303
99.8750	30.9195	0.0001	0.0000	0.3240	1.4876	8.0937	7.2551	6.7634	-15.3433
99.9000	30.9276	0.0001	0.0000	0.3320	-0.0130	7.7052	6.7068	5.8115	-12.9418
99.9250	30.9359	0.0001	0.0000	0.3240	-0.8920	7.7101	6.7019	4.3366	-11.6641
99.9500	30.9440	0.0001	0.0000	0.3280	-1.5669	7.3072	6.6872	4.7041	-9.0481
99.9750	30.9522	0.0001	0.0000	0.3280	-2.8721	6.0496	5.7032	4.6146	-7.4627
100.0000	30.9604	0.0001	0.0000	0.3280	-6.6459	5.8117	5.9137	4.3601	-5.0426
100.0250	30.9686	0.0001	0.0000	0.3280	-7.4806	5.0833	5.8745	2.8240	-2.1701
100.0500	30.9768	0.0001	0.0000	0.3280	-7.9955	4.4134	4.5134	2.7580	0.0169
100.0750	30.9850	0.0001	0.0000	0.3240	-8.2442	3.5200	4.5722	1.6883	3.5282
100.1000	30.9931	0.0001	0.0000	0.3280	-8.5727	2.7965	2.9761	0.8165	4.1157
100.1250	31.0013	0.0001	0.0000	0.3280	-9.2298	1.7138	3.5392	-1.0966	7.5198
100.1500	31.0095	0.0001	0.0000	0.3280	-14.0513	0.7476	2.4571	-1.6809	8.3358
100.1750	31.0177	0.0001	0.0000	0.3240	-12.3020	0.4319	0.9982	-3.2218	11.5534
100.2000	31.0258	0.0001	0.0000	0.3320	-13.2521	-0.0730	1.5563	-3.1747	12.1363
100.2250	31.0341	0.0001	0.0000	0.3200	-12.7371	-1.5004	0.4547	-4.4658	12.7798
100.2500	31.0421	0.0001	0.0000	0.3320	-12.1778	-2.7774	-0.5343	-5.3141	14.9481
100.2750	31.0504	0.0001	0.0000	0.3240	-11.3608	-2.9037	-1.8121	-7.1990	17.0791
100.3000	31.0585	0.0001	0.0000	0.3280	-13.5452	-3.5397	-2.8696	-8.2451	18.8651
100.3250	31.0667	0.0001	0.0000	0.3240	-13.6429	-5.0497	-3.7705	-9.1027	20.0029
100.3500	31.0748	0.0001	0.0000	0.3280	-12.2487	-6.2636	-4.7937	-10.8462	20.5298
100.3750	31.0830	0.0001	0.0000	0.3280	-9.7803	-7.0938	-6.4289	-11.5718	21.1034
100.4000	31.0912	0.0001	0.0000	0.3240	-10.9258	-8.6960	-6.9675	-12.1279	21.8868
100.4250	31.0993	0.0001	0.0000	0.3240	-8.7236	-8.5358	-7.8048	-12.1373	21.4298
100.4500	31.1074	0.0001	0.0000	0.3280	-6.6637	-9.6137	-9.0875	-13.7820	21.7795
100.4750	31.1156	0.0001	0.0000	0.3240	-5.5804	-9.8274	-8.8476	-13.6641	21.7515
100.5000	31.1237	0.0001	0.0000	0.3320	-4.8877	-10.7159	-9.2686	-12.9619	24.8338
100.5250	31.1320	0.0001	0.0000	0.3240	-4.8078	-11.1869	-10.3016	-12.8018	21.0194
100.5500	31.1401	0.0001	0.0000	0.3280	-2.3660	-10.6480	-10.2479	-12.4201	18.6692
100.5750	31.1483	0.0001	0.0000	0.3240	-2.3394	-11.0898	-10.6395	-11.2421	19.4899
100.6000	31.1564	0.0001	0.0000	0.3320	-0.9720	-11.4783	-10.5514	-11.0206	18.5340
100.6250	31.1647	0.0001	0.0000	0.3240	-1.6202	-10.9635	-9.6407	-9.9839	17.8532
100.6500	31.1728	0.0001	0.0000	0.3320	0.6352	-10.1964	-9.4988	-8.8576	17.4102
100.6750	31.1811	0.0001	0.0000	0.3240	2.7041	-10.1673	-9.5428	-7.7314	16.2771
100.7000	31.1892	0.0001	0.0000	0.3280	1.8161	-9.7206	-9.2883	-5.6392	14.3279
100.7250	31.1974	0.0001	0.0000	0.3280	4.3291	-9.0942	-7.8488	-4.7250	12.2668
100.7500	31.2056	0.0001	0.0000	0.3280	5.8297	-7.7299	-7.5110	-3.4763	9.7394
100.7750	31.2138	0.0001	0.0000	0.3240	4.3912	-6.0499	-7.4180	-3.0804	8.3079
100.8000	31.2219	0.0001	0.0000	0.3280	5.0394	-4.9380	-6.5074	-1.4406	5.7245
100.8250	31.2301	0.0001	0.0000	0.3240	6.8508	-4.6371	-4.7595	0.7836	6.4333
100.8500	31.2382	0.0001	0.0000	0.3320	6.3714	-2.6123	-3.7362	1.0758	3.7520
100.8750	31.2465	0.0001	0.0000	0.3240	6.6733	-2.3890	-2.8109	2.3904	0.8516
100.9000	31.2546	0.0001	0.0000	0.3280	9.9674	-1.8694	-2.5514	1.9522	-0.1370
100.9250	31.2628	0.0001	0.0000	0.3240	8.1028	-0.8402	-0.9945	3.4789	-3.2706
100.9500	31.2709	0.0001	0.0000	0.3320	9.8876	0.2620	-0.8281	4.2753	-3.3638
100.9750	31.2792	0.0001	0.0000	0.3240	10.5447	2.0148	0.1609	4.8831	-8.9409
101.0000	31.2873	0.0001	0.0000	0.3280	8.4580	3.2189	1.2919	5.6089	-8.0969
101.0250	31.2955	0.0001	0.0000	0.3240	9.6567	4.3162	1.8941	5.6795	-7.7471
101.0500	31.3036	0.0001	0.0000	0.3320	9.0263	3.9910	2.0704	5.6324	-13.1657
101.0750	31.3119	0.0001	0.0000	0.3240	11.4592	5.9233	3.3727	6.1554	-12.5641
101.1000	31.3200	0.0001	0.0000	0.3280	9.2749	6.7099	3.4461	5.7455	-11.4403
101.1250	31.3282	0.0001	0.0000	0.3240	10.3226	7.0255	4.3959	5.9576	-15.6278
101.1500	31.3363	0.0001	0.0000	0.3320	10.4914	6.5448	4.6310	5.4298	-17.8334
101.1750	31.3446	0.0001	0.0000	0.3240	9.1062	8.1277	5.3801	6.2544	-18.4583
101.2000	31.3527	0.0001	0.0000	0.3280	8.0407	8.7783	5.9185	6.2026	-17.7075
101.2250	31.3609	0.0001	0.0000	0.3240	9.8432	8.5452	6.6040	5.5193	-21.0696
101.2500	31.3690	0.0001	0.0000	0.3320	7.3836	9.0891	5.8011	6.3816	-21.3027
101.2750	31.3773	0.0001	0.0000	0.3240	9.3548	9.2979	7.2355	4.7041	-21.5032
101.3000	31.3854	0.0001	0.0000	0.3280	6.9662	9.5745	7.0691	5.6701	-21.7317
101.3250	31.3936	0.0001	0.0000	0.3280	8.2005	9.1813	7.3334	3.7004	-22.1468
101.3500	31.4018	0.0001	0.0000	0.3280	8.7953	9.6377	7.1866	4.2612	-22.1001
101.3750	31.4100	0.0001	0.0000	0.3240	7.0195	9.7008	7.6077	3.5543	-21.0416
101.4000	31.4181	0.0001	0.0000	0.3320	6.7532	9.2056	7.6224	3.3140	-17.2365
101.4250	31.4264	0.0001	0.0000	0.3240	4.7730	9.3026	7.5587	2.7015	-21.5266
101.4500	31.4345	0.0001	0.0000	0.3280	5.8563	8.8705	6.9712	1.3302	-21.3167
101.4750	31.4427	0.0001	0.0000	0.3240	3.3079	8.4724	7.6908	0.8496	-18.8033
101.5000	31.4508	0.0001	0.0000	0.3320	2.7663	8.2879	6.7068	-0.2720	-18.0246
101.5250	31.4591	0.0001	0.0000	0.3240	1.4699	8.1665	6.8880	-1.5019	-17.8287
101.5500	31.4672	0.0001	0.0000	0.3320	0.0226	8.1519	6.5060	-2.0815	-14.2988
101.5750	31.4755	0.0001	0.0000	0.3240	-0.6701	8.1665	6.6775	-3.2737	-14.0143
101.6000	31.4836	0.0001	0.0000	0.3280	-1.2117	7.2295	6.0899	-4.6355	-10.3491
101.6250	31.4918	0.0001	0.0000	0.3240	-2.9876	7.2780	6.4620	-4.8145	-8.1622
101.6500	31.4999	0.0001	0.0000	0.3320	-4.3994	6.9867	5.8402	-6.2942	-5.1218
101.6750	31.5082	0.0001	0.0000	0.3240	-5.3318	6.0350	4.6701	-8.7116	-3.5457
101.7000	31.5163	0.0001	0.0000	0.3280	-7.4894	5.2581	5.4437	-8.4948	-0.1230
101.7250	31.5245	0.0001	0.0000	0.3240	-8.9101	4.7192	4.4742	-9.5174	0.3526
101.7500	31.5326	0.0001	0.0000	0.3320	-11.4141	2.8063	5.0128	-11.3221	5.0111
101.7750	31.5409	0.0001	0.0000	0.3240	-11.1211	2.2479	3.2013	-12.3635	5.0903
101.8000	31.5490	0.0001	0.0000	0.3280	-13.7760	2.0536	2.7362	-12.7641	9.4037
101.8250	31.5572	0.0001	0.0000	0.3240	-14.4598	1.0146	2.6432	-12.6651	11.1197
101.8500	31.5653	0.0001	0.0000	0.3280	-12.3909	-0.1216	1.1450	-12.6322	11.1850
101.8750	31.5735	0.0001	0.0000	0.3240	-12.6750	-0.9809	0.3372	-13.4427	11.2130
101.9000	31.5816	0.0001	0.0000	0.3320	-11.6982	-2.2628	0.1904	-11.4777	12.2202
101.9250	31.5899	0.0001	0.0000	0.3240	-11.4496	-3.5397	-1.3323	-11.8170	15.1486
101.9500	31.5980	0.0001	0.0000	0.3280	-13.2166	-4.3942	-2.8549	-11.3315	17.5594
101.9750	31.6062	0.0001	0.0000	0.3240	-12.5063	-4.5108	-2.7423	-10.4457	18.8371
102.0000	31.6143	0.0001	0.0000	0.3280	-9.4784	-5.5256	-4.3776	-8.9331	19.7511
102.0250	31.6225	0.0001	0.0000	0.3240	-9.3985	-6.7296	-4.3580	-7.5430	20.3246
102.0500	31.6306	0.0001	0.0000	0.3280	-9.7537	-7.2201	-6.4485	-6.9775	21.5184
102.0750	31.6388	0.0001	0.0000	0.3280	-7.0810	-8.0066	-7.3152	-5.1962	21.6816
102.1000	31.6470	0.0001	0.0000	0.3280	-7.3474	-9.2447	-8.5196	-4.2774	21.8635
102.1250	31.6552	0.0001	0.0000	0.3240	-7.9156	-9.5847	-8.1033	-3.1040	22.3531
102.1500	31.6633	0.0001	0.0000	0.3280	-6.5660	-10.4343	-9.2197	-1.6950	22.1199
102.1750	31.6715	0.0001	0.0000	0.3240	-5.1719	-10.0459	-8.8231	-1.3557	21.9147
102.2000	31.6796	0.0001	0.0000	0.3320	-4.0087	-10.7305	-10.2429	-0.3898	19.9562
102.2250	31.6879	0.0001	0.0000	0.3240	-3.6180	-11.6967	-10.0764	0.3218	20.0915
102.2500	31.6960	0.0001	0.0000	0.3280	-2.4814	-10.4829	-10.5171	2.2350	20.2174
102.2750	31.7042	0.0001	0.0000	0.3240	-0.5546	-11.4976	-9.9785	3.5591	18.6646
102.3000	31.7123	0.0001	0.0000	0.3320	1.6031	-11.0898	-10.6346	2.8334	18.8138
102.3250	31.7206	0.0001	0.0000	0.3240	2.3667	-10.1236	-9.6162	3.7239	16.5708
102.3500	31.7287	0.0001	0.0000	0.3280	1.6386	-9.8566	-10.0911	5.0811	14.1647
102.3750	31.7369	0.0001	0.0000	0.3240	3.7608	-9.0068	-8.5245	5.4723	11.8705
102.4000	31.7450	0.0001	0.0000	0.3320	3.6010	-7.3075	-8.0544	5.5948	12.2435
102.4250	31.7533	0.0001	0.0000	0.3240	6.1582	-6.8608	-8.1523	5.6419	8.9700
102.4500	31.7614	0.0001	0.0000	0.3280	4.4533	-5.7635	-7.1242	5.7644	6.1582
102.4750	31.7696	0.0001	0.0000	0.3240	7.6411	-5.0982	-6.3262	5.9151	7.3053
102.5000	31.7777	0.0001	0.0000	0.3320	7.8986	-4.6030	-5.1462	5.3497	2.8101
102.5250	31.7860	0.0001	0.0000	0.3240	9.0529	-2.6512	-3.9761	6.8058	2.7821
102.5500	31.7941	0.0001	0.0000	0.3320	8.7953	-1.8937	-3.4033	6.5325	0.3013
102.5750	31.8024	0.0001	0.0000	0.3240	7.3214	-0.8450	-2.8843	6.2969	-3.3219
102.6000	31.8105	0.0001	0.0000	0.3280	9.9586	0.2038	-1.1266	5.6889	-3.0095
102.6250	31.8187	0.0001	0.0000	0.3240	8.3159	1.5681	-0.4903	5.9198	-5.1358
102.6500	31.8268	0.0001	0.0000	0.3320	10.2161	1.8934	-0.3581	5.6513	-7.2156
102.6750	31.8351	0.0001	0.0000	0.3240	8.9109	3.1801	1.0863	5.2177	-9.0202
102.7000	31.8432	0.0001	0.0000	0.3280	9.5058	3.8112	1.5416	5.1236	-10.3631
102.7250	31.8514	0.0001	0.0000	0.3240	9.7366	5.1659	2.3494	4.4921	-11.8833
102.7500	31.8595	0.0001	0.0000	0.3320	10.9886	5.0348	3.5588	3.4930	-14.3454
102.7750	31.8678	0.0001	0.0000	0.3200	10.1629	5.8311	3.3874	3.8466	-13.1330
102.8000	31.8758	0.0001	0.0000	0.3320	8.9463	6.5109	4.0336	1.6789	-16.8029
102.8250	31.8841	0.0001	0.0000	0.3240	10.8643	7.1178	4.6652	1.4857	-17.8521
102.8500	31.8922	0.0001	0.0000	0.3280	8.1561	7.9238	4.7533	0.9485	-19.3722
102.8750	31.9004	0.0001	0.0000	0.3240	10.5002	8.0112	5.5464	0.0909	-19.6753
102.9000	31.9085	0.0001	0.0000	0.3280	9.4169	8.5307	6.3005	-1.0684	-23.7182
102.9250	31.9167	0.0001	0.0000	0.3240	7.5611	8.6618	6.0360	-2.6658	-20.2582
102.9500	31.9248	0.0001	0.0000	0.3320	7.6499	9.4581	7.3384	-3.6271	-20.5100
102.9750	31.9331	0.0001	0.0000	0.3240	8.1561	8.6860	7.9161	-4.1265	-22.9675
103.0000	31.9412	0.0001	0.0000	0.3320	7.2770	8.6667	7.3824	-5.9220	-21.7737
103.0250	31.9495	0.0001	0.0000	0.3240	6.6909	8.9143	7.5489	-7.1801	-22.1095
103.0500	31.9576	0.0001	0.0000	0.3280	4.7730	10.0650	7.1132	-9.3006	-21.8763
103.0750	31.9658	0.0001	0.0000	0.3240	6.6288	8.9386	7.8035	-9.8330	-22.1188
103.1000	31.9739	0.0001	0.0000	0.3320	5.5988	9.5891	8.6504	-9.2959	-21.1628
103.1250	31.9822	0.0001	0.0000	0.3240	5.7586	9.1134	8.4155	-10.9828	-19.2463
103.1500	31.9903	0.0001	0.0000	0.3320	2.1270	8.9871	8.8561	-11.8170	-19.8385
103.1750	31.9986	0.0001	0.0000	0.3240	2.2512	8.8559	8.8855	-11.8970	-18.4536
103.2000	32.0067	0.0001	0.0000	0.3320	-0.9542	8.7395	8.2050	-11.0300	-17.6562
103.2250	32.0150	0.0001	0.0000	0.3240	-1.4159	8.4918	8.4056	-12.2457	-12.2470
103.2500	32.0231	0.0001	0.0000	0.3280	-2.3039	8.0063	8.2393	-12.1657	-12.4475
103.2750	32.0313	0.0001	0.0000	0.3240	-2.5347	7.2295	7.0349	-11.3457	-9.2860
103.3000	32.0394	0.0001	0.0000	0.3320	-2.5791	6.9381	6.8047	-11.5342	-6.6420
103.3250	32.0477	0.0001	0.0000	0.3240	-6.4061	6.4623	7.1768	-10.2195	-5.1778
103.3500	32.0558	0.0001	0.0000	0.3280	-6.4506	5.8214	6.3738	-9.9839	-2.3240
103.3750	32.0640	0.0001	0.0000	0.3240	-8.4750	4.8649	6.6971	-8.5797	1.3832
103.4000	32.0721	0.0001	0.0000	0.3280	-9.4961	4.5541	5.5857	-6.8879	2.6982
103.4250	32.0803	0.0001	0.0000	0.3240	-11.1744	3.8112	4.8659	-6.1952	4.5261
103.4500	32.0884	0.0001	0.0000	0.3320	-10.4640	2.6897	4.7876	-5.1067	6.4986
103.4750	32.0967	0.0001	0.0000	0.3200	-11.5207	1.0972	2.9418	-2.7317	11.5860
103.5000	32.1047	0.0001	0.0000	0.3320	-13.7317	0.2960	1.8059	-3.0899	11.6373
103.5250	32.1130	0.0001	0.0000	0.3200	-11.7515	-0.1652	1.2772	-1.4594	12.8684
103.5500	32.1210	0.0001	0.0000	0.3320	-12.2754	-2.3065	0.0728	-0.2955	15.7268
103.5750	32.1293	0.0001	0.0000	0.3240	-12.5241	-2.5298	-1.1512	0.1945	15.8714
103.6000	32.1374	0.0001	0.0000	0.3280	-12.9680	-3.5154	-2.2870	1.1134	17.4428
103.6250	32.1456	0.0001	0.0000	0.3240	-14.2111	-4.3068	-3.5208	2.6921	18.9537
103.6500	32.1537	0.0001	0.0000	0.3320	-12.9147	-4.8119	-4.9700	3.3046	18.9257
103.6750	32.1620	0.0001	0.0000	0.3240	-10.4995	-6.1276	-4.7741	4.0775	20.9961
103.7000	32.1701	0.0001	0.0000	0.3280	-9.3719	-7.5260	-7.4082	3.8323	21.2666
103.7250	32.1783	0.0001	0.0000	0.3280	-9.6471	-7.4968	-7.5011	5.8869	21.2526
103.7500	32.1865	0.0001	0.0000	0.3280	-8.5727	-8.7544	-8.6028	5.6701	22.4370
103.7750	32.1947	0.0001	0.0000	0.3240	-6.7258	-10.3906	-9.6260	5.6372	22.0546
103.8000	32.2028	0.0001	0.0000	0.3320	-4.9055	-11.0995	-9.8806	5.8539	20.4878
103.8250	32.2111	0.0001	0.0000	0.3240	-5.5804	-10.1916	-11.0949	5.9717	21.6723
103.8500	32.2192	0.0001	0.0000	0.3280	-3.7423	-10.8810	-11.1486	6.8671	22.3204
103.8750	32.2274	0.0001	0.0000	0.3240	-2.6146	-11.1190	-11.0116	6.8765	20.1987
103.9000	32.2355	0.0001	0.0000	0.3320	-1.7889	-10.5265	-11.4081	6.1791	19.2568
103.9250	32.2438	0.0001	0.0000	0.3240	-1.6379	-10.4829	-11.5354	7.1874	18.5480
103.9500	32.2519	0.0001	0.0000	0.3280	2.0382	-10.6916	-11.7851	6.7068	17.6247
103.9750	32.2601	0.0001	0.0000	0.3240	-0.7855	-9.6963	-11.8586	6.5984	16.1418
104.0000	32.2682	0.0001	0.0000	0.3320	0.5020	-9.8468	-11.3102	6.0282	15.3678
104.0250	32.2765	0.0001	0.0000	0.3240	1.2213	-8.6378	-10.1793	5.4157	13.4279
104.0500	32.2846	0.0001	0.0000	0.3280	3.6720	-8.7641	-10.0568	5.8963	12.2761
104.0750	32.2928	0.0001	0.0000	0.3240	5.1460	-7.3900	-8.6909	4.7277	12.1083
104.1000	32.3009	0.0001	0.0000	0.3320	3.9295	-7.1473	-8.6615	4.3272	6.4799
104.1250	32.3092	0.0001	0.0000	0.3240	6.5134	-6.1228	-7.4228	3.4977	7.2493
104.1500	32.3173	0.0001	0.0000	0.3320	7.6233	-4.0690	-6.0226	1.7166	3.5515
104.1750	32.3256	0.0001	0.0000	0.3240	6.3980	-2.8940	-5.1512	1.6035	2.5676
104.2000	32.3337	0.0001	0.0000	0.3280	7.1971	-2.4521	-4.6371	0.8543	1.4485
104.2250	32.3419	0.0001	0.0000	0.3240	8.8931	-1.2966	-2.8549	0.2888	-0.0157
104.2500	32.3500	0.0001	0.0000	0.3280	7.2770	-0.5148	-2.0129	-1.0401	-2.1887
104.2750	32.3582	0.0001	0.0000	0.3240	10.7577	0.5291	-0.9504	-2.0862	-5.1451
104.3000	32.3663	0.0001	0.0000	0.3320	7.8986	2.0634	-0.1965	-3.9145	-5.5975
104.3250	32.3746	0.0001	0.0000	0.3240	10.0030	2.4760	-0.1916	-4.8900	-7.4394
104.3500	32.3827	0.0001	0.0000	0.3280	11.2284	3.4180	2.0018	-6.6194	-10.2652
104.3750	32.3909	0.0001	0.0000	0.3240	9.1505	4.1220	1.9970	-7.4393	-11.3051
104.4000	32.3990	0.0001	0.0000	0.3320	9.1328	4.8600	2.9516	-8.7445	-13.1517
104.4250	32.4073	0.0001	0.0000	0.3240	10.9798	6.1127	3.6909	-9.1922	-14.1356
104.4500	32.4154	0.0001	0.0000	0.3280	10.0473	6.2244	4.9737	-10.1912	-16.5977
104.4750	32.4236	0.0001	0.0000	0.3240	8.2626	6.9430	5.4094	-10.7613	-16.5650
104.5000	32.4317	0.0001	0.0000	0.3320	11.1129	7.2877	6.8684	-11.1902	-16.3878
104.5250	32.4400	0.0001	0.0000	0.3240	10.3937	7.8218	6.4375	-12.0902	-17.4790
104.5500	32.4481	0.0001	0.0000	0.3280	10.3404	8.5355	7.4656	-12.2504	-21.0463
104.5750	32.4563	0.0001	0.0000	0.3240	7.6411	8.5452	8.1756	-12.1986	-19.0691
104.6000	32.4644	0.0001	0.0000	0.3320	8.2448	8.6278	8.8463	-11.6096	-20.2442
104.6250	32.4727	0.0001	0.0000	0.3240	8.4225	8.8705	8.6456	-11.9442	-21.9369
104.6500	32.4808	0.0001	0.0000	0.3320	8.0229	9.0550	8.9687	-10.7472	-21.4286
104.6750	32.4891	0.0001	0.0000	0.3240	6.1050	9.2298	9.8891	-10.4692	-23.6762
104.7000	32.4972	0.0001	0.0000	0.3280	4.8263	9.8076	9.4290	-9.4561	-21.9043
104.7250	32.5054	0.0001	0.0000	0.3240	6.2115	9.4823	10.5452	-7.7220	-23.2006
104.7500	32.5135	0.0001	0.0000	0.3320	4.1959	9.3561	10.0850	-7.7361	-19.8945
104.7750	32.5218	0.0001	0.0000	0.3240	3.5032	9.2347	10.0409	-5.6722	-21.5172
104.8000	32.5299	0.0001	0.0000	0.3320	3.6098	9.1134	10.3396	-5.1350	-19.8152
104.8250	32.5382	0.0001	0.0000	0.3240	1.1414	8.6424	10.7460	-3.5988	-19.5960
104.8500	32.5463	0.0001	0.0000	0.3280	1.9760	8.1325	10.8781	-2.5716	-14.2941
104.8750	32.5545	0.0001	0.0000	0.3240	0.9993	7.6033	10.8586	-0.9788	-14.2242
104.9000	32.5626	0.0001	0.0000	0.3320	-0.6434	7.7636	9.9577	-0.7385	-10.6802
104.9250	32.5709	0.0001	0.0000	0.3200	-1.5403	7.1324	10.4571	1.0286	-11.1559
104.9500	32.5789	0.0001	0.0000	0.3320	-5.2785	6.6904	9.1939	1.5941	-5.8679
104.9750	32.5872	0.0001	0.0000	0.3240	-6.6725	6.5643	8.0581	2.1831	-5.7980
105.0000	32.5953	0.0001	0.0000	0.3280	-7.4806	5.5932	8.2539	3.8701	-4.1659
105.0250	32.6035	0.0001	0.0000	0.3240	-6.9656	5.0300	7.4999	3.9219	-1.6012
105.0500	32.6116	0.0001	0.0000	0.3280	-7.7380	4.1317	6.1046	5.9953	-0.7479
105.0750	32.6198	0.0001	0.0000	0.3240	-10.6948	3.4472	5.9088	5.5005	3.6121
105.1000	32.6279	0.0001	0.0000	0.3280	-10.0289	2.2333	4.5868	6.2685	4.6287
105.1250	32.6361	0.0001	0.0000	0.3240	-11.3697	1.4322	2.6872	6.5372	7.2027
105.1500	32.6442	0.0001	0.0000	0.3280	-13.1012	0.6844	1.5465	6.2591	10.6487
105.1750	32.6524	0.0001	0.0000	0.3240	-13.1900	0.0483	0.4645	7.9697	12.0430
105.2000	32.6605	0.0001	0.0000	0.3320	-12.1511	-0.6508	-1.2540	7.7859	13.1575
105.2250	32.6688	0.0001	0.0000	0.3240	-12.3553	-2.2919	-2.7031	7.7152	16.1372
105.2500	32.6769	0.0001	0.0000	0.3320	-14.4598	-3.0202	-4.1083	7.1545	14.5471
105.2750	32.6852	0.0001	0.0000	0.3240	-11.8314	-4.6225	-5.9198	7.5456	17.0698
105.3000	32.6933	0.0001	0.0000	0.3280	-13.0834	-5.3896	-7.1291	7.2911	19.0096
105.3250	32.7015	0.0001	0.0000	0.3240	-12.3464	-5.8460	-9.7190	6.4194	19.9469
105.3500	32.7096	0.0001	0.0000	0.3320	-10.9702	-6.9044	-10.0079	5.9670	21.2339
105.3750	32.7179	0.0001	0.0000	0.3240	-8.3773	-7.6473	-10.6590	6.7540	23.3883
105.4000	32.7260	0.0001	0.0000	0.3280	-8.8302	-9.0991	-12.6517	4.9680	21.9474
105.4250	32.7342	0.0001	0.0000	0.3240	-8.0666	-9.3079	-12.6028	5.3402	24.1297
105.4500	32.7423	0.0001	0.0000	0.3320	-7.8268	-10.4489	-12.7888	4.0020	23.1318
105.4750	32.7506	0.0001	0.0000	0.3240	-3.8133	-10.5314	-13.9541	3.5449	21.0008
105.5000	32.7587	0.0001	0.0000	0.3320	-5.8112	-10.0896	-14.7815	2.2585	20.4319
105.5250	32.7670	0.0001	0.0000	0.3240	-4.9233	-11.5705	-14.7815	1.2030	20.2267
105.5500	32.7751	0.0001	0.0000	0.3280	-3.4404	-11.0218	-14.9724	0.7836	19.5645
